Version,Year,Month,Sender,Receiver,Cost,Quantity
V001,2017,M01,BP_01_17D_1,SF_360017,178.951225,0
V001,2017,M01,BP_01_17D_1,SF_360018,51.55410833,0
V001,2017,M01,BP_01_17D_1,SF_360019,322.1125333,0
V001,2017,M01,BP_01_17D_1,FP_750015,6.80065,0
V001,2017,M01,BP_01_17D_1,FP_750019,100.4326417,0
V001,2017,M01,BP_01_17D_1,FP_750022,4.706558333,0
V001,2017,M01,BP_01_17D_1,FP_750063,12.81649167,0
V001,2017,M01,BP_01_17D_1,FP_750066,4.005833333,0
V001,2017,M01,BP_01_17D_1,FP_750087,3.450541667,0
V001,2017,M01,BP_01_17D_1,FP_750096,0.697983333,0
V001,2017,M01,BP_01_17D_1,FP_750106,31.57420833,0
V001,2017,M01,BP_01_17D_1,FP_750122,10.24034167,0
V001,2017,M01,BP_01_17D_1,FP_750126,1.562575,0
V001,2017,M01,BP_01_17D_1,FP_750128,82.80685833,0
V001,2017,M01,BP_01_17D_1,FP_750131,3.801983333,0
V001,2017,M01,BP_01_17D_1,FP_750132,3.58265,0
V001,2017,M01,BP_01_17D_1,FP_716428,191.3985167,0
V001,2017,M01,BP_01_17D_1,FP_719456,42.81503333,0
V001,2017,M01,BP_01_17D_1,FP_720543,5.930991667,0
V001,2017,M01,BP_01_17D_1,FP_720863,40.81240833,0
V001,2017,M01,BP_01_17D_1,FP_731680,3.88785,0
V001,2017,M01,BP_01_17D_1,FP_732880,1.278316667,0
V001,2017,M01,BP_01_17D_1,FP_750002XFA,1.890958333,0
V001,2017,M01,BP_01_17D_1,FP_750005XGA,10.51793333,0
V001,2017,M01,BP_01_17D_1,FP_750008XBA,0.408491667,0
V001,2017,M01,BP_01_17D_1,FP_750079XBA,1.763458333,0
V001,2017,M01,BP_01_17D_1,FP_750095XJA,0.093008333,0
V001,2017,M01,BP_01_17D_1,FP_760010,5155.411108,0
V001,2017,M01,BP_01_17D_1,SF_360020,161.0562667,0
V001,2017,M01,BP_01_17D_1,SF_360021,161.0562667,0
V001,2017,M01,BP_01_40B_1,RP_01_40C,5.675,0
V001,2017,M01,BP_01_40B_1,RP_01_47B,11.35,0
V001,2017,M01,BP_01_40B_1,RP_01_47C,11.35,0
V001,2017,M01,BP_01_40B_1,RP_01_40D,5.675,0
V001,2017,M01,BP_01_40B_2,RP_01_40C,2.8375,0
V001,2017,M01,BP_01_40B_2,RP_01_47B,5.675,0
V001,2017,M01,BP_01_40B_2,RP_01_47C,5.675,0
V001,2017,M01,BP_01_40B_2,RP_01_40D,2.8375,0
V001,2017,M01,BP_01_40C_2,SF_360015,10.0244,0
V001,2017,M01,BP_01_45C_1,RP_01_45D,25.44867,0
V001,2017,M01,BP_01_45C_1,RP_01_45E,8.60131,0
V001,2017,M01,BP_01_45C_1,RP_01_45F,3.52816,0
V001,2017,M01,BP_01_45C_1,RP_01_45G,8.62196,0
V001,2017,M01,BP_01_45C_1,RP_01_45H,23.1999,0
V001,2017,M01,BP_01_45C_2,RP_01_45D,12.72433,0
V001,2017,M01,BP_01_45C_2,RP_01_45E,4.30065,0
V001,2017,M01,BP_01_45C_2,RP_01_45F,1.76408,0
V001,2017,M01,BP_01_45C_2,RP_01_45G,4.31098,0
V001,2017,M01,BP_01_45C_2,RP_01_45H,11.59995,0
V001,2017,M01,BP_01_45D_1,FP_750015,6.528626172,0
V001,2017,M01,BP_01_45D_1,FP_750106,30.31123618,0
V001,2017,M01,BP_01_45D_1,FP_750131,3.64990099,0
V001,2017,M01,BP_01_45D_1,FP_999999,66,0
V001,2017,M01,BP_01_45D_2,FP_750015,6.0442,0
V001,2017,M01,BP_01_45D_2,FP_750106,7.85408,0
V001,2017,M01,BP_01_45D_2,FP_750131,1.792,0
V001,2017,M01,BP_01_45D_2,FP_999999,4.77667,0
V001,2017,M01,BP_01_45E_1,FP_750019,96.41533333,0
V001,2017,M01,BP_01_45E_1,FP_750087,3.312521643,0
V001,2017,M01,BP_01_45E_1,FP_999999,32.16667,0
V001,2017,M01,BP_01_45E_2,FP_750019,4.01731,0
V001,2017,M01,BP_01_45E_2,FP_750087,1.56108,0
V001,2017,M01,BP_01_45E_2,FP_999999,1.33917,0
V001,2017,M01,BP_01_45F_1,FP_999999,3.16667,0
V001,2017,M01,BP_01_45F_2,FP_999999,2.8375,0
V001,2017,M01,BP_01_45G_1,FP_999999,139.83333,0
V001,2017,M01,BP_01_45G_2,FP_999999,6.93417,0
V001,2017,M01,BP_01_45H_1,SF_350099,3.250304114,0
V001,2017,M01,BP_01_45H_1,SF_350268,0.949413386,0
V001,2017,M01,BP_01_45H_1,FP_750022,4.51829655,0
V001,2017,M01,BP_01_45H_1,FP_750096,0.670063694,0
V001,2017,M01,BP_01_45H_1,FP_750122,9.83072864,0
V001,2017,M01,BP_01_45H_1,FP_750126,1.500072747,0
V001,2017,M01,BP_01_45H_1,FP_999999,45.66667,0
V001,2017,M01,BP_01_45H_2,SF_350099,1.4284,0
V001,2017,M01,BP_01_45H_2,SF_350268,1.07617,0
V001,2017,M01,BP_01_45H_2,FP_750022,0.42058,0
V001,2017,M01,BP_01_45H_2,FP_750096,0.05479,0
V001,2017,M01,BP_01_45H_2,FP_750122,12.03183,0
V001,2017,M01,BP_01_45H_2,FP_750126,0.48329,0
V001,2017,M01,BP_01_45H_2,FP_999999,3.16333,0
V001,2017,M01,BP_01_47D_1,RP_01_47B,56.87619,0
V001,2017,M01,BP_01_47D_1,RP_01_47C,42.65714,0
V001,2017,M01,BP_01_47D_2,RP_01_47B,28.4381,0
V001,2017,M01,BP_01_47D_2,RP_01_47C,21.32857,0
V001,2017,M01,BP_01_47B_2,FP_760010,5.15541,0
V001,2017,M01,BP_01_47B_2,SF_360021,1.71847,0
V001,2017,M01,BP_01_47C_2,SF_360018,18.04394,0
V001,2017,M01,BP_01_46C_1,FP_750079XBA,1.692921109,0
V001,2017,M01,BP_01_46D_1,SF_314682,1.919984,0
V001,2017,M01,BP_01_46D_1,SF_314683,1.599988889,0
V001,2017,M01,BP_01_46D_1,SF_314684,1.439991,0
V001,2017,M01,BP_01_46D_1,SF_315670,1.197860963,0
V001,2017,M01,BP_01_46D_1,FP_731680,3.588785047,0
V001,2017,M01,BP_01_46D_1,FP_732880,1.179982441,0
V001,2017,M01,BP_01_46D_1,FP_999999,0.25,0
V001,2017,M01,BP_01_31C_1,RP_01_31D,68.1,0
V001,2017,M01,BP_01_31C_2,RP_01_31D,34.05,0
V001,2017,M01,BP_01_31D_1,SF_314617,0.036655206,0
V001,2017,M01,BP_01_31D_1,SF_314620,0.036655206,0
V001,2017,M01,BP_01_31D_1,SF_314623,0.0733104,0
V001,2017,M01,BP_01_31D_1,SF_314628,0.036657539,0
V001,2017,M01,BP_01_31D_1,SF_314635,0.0733104,0
V001,2017,M01,BP_01_31D_1,SF_314643,0.146639418,0
V001,2017,M01,BP_01_31D_1,SF_314648,0.146639418,0
V001,2017,M01,BP_01_31D_1,SF_314651,0.0733104,0
V001,2017,M01,BP_01_31D_1,SF_314654,0.0733104,0
V001,2017,M01,BP_01_31D_1,SF_315674,0.233332928,0
V001,2017,M01,BP_01_31D_1,SF_350006,1.864338434,0
V001,2017,M01,BP_01_31D_1,SF_350016,12.42101833,0
V001,2017,M01,BP_01_31D_1,SF_350334,0.099502488,0
V001,2017,M01,BP_01_31D_1,SF_350377,1.864338434,0
V001,2017,M01,BP_01_31D_1,FP_750008XBA,0.392150206,0
V001,2017,M01,BP_01_31D_1,FP_999999,5.16667,0
V001,2017,M01,BP_01_31D_2,SF_314617,0.00828,0
V001,2017,M01,BP_01_31D_2,SF_314620,0.00828,0
V001,2017,M01,BP_01_31D_2,SF_314623,0.01656,0
V001,2017,M01,BP_01_31D_2,SF_314628,0.00828,0
V001,2017,M01,BP_01_31D_2,SF_314635,0.01656,0
V001,2017,M01,BP_01_31D_2,SF_314643,0.03313,0
V001,2017,M01,BP_01_31D_2,SF_314648,0.03313,0
V001,2017,M01,BP_01_31D_2,SF_314651,0.01656,0
V001,2017,M01,BP_01_31D_2,SF_314654,0.01656,0
V001,2017,M01,BP_01_31D_2,SF_315674,0.05271,0
V001,2017,M01,BP_01_31D_2,SF_350006,0.86517,0
V001,2017,M01,BP_01_31D_2,SF_350016,2.75971,0
V001,2017,M01,BP_01_31D_2,SF_350334,0.0362,0
V001,2017,M01,BP_01_31D_2,SF_350377,0.79206,0
V001,2017,M01,BP_01_31D_2,FP_750008XBA,0.08518,0
V001,2017,M01,BP_01_31D_2,FP_999999,0.45178,0
V001,2017,M01,BP_01_38B_1,SF_350097,10.09396495,0
V001,2017,M01,BP_01_38B_1,SF_350233,5.165578477,0
V001,2017,M01,BP_01_38B_1,SF_350271,219.6039902,0
V001,2017,M01,BP_01_38B_1,SF_350298,3.43608689,0
V001,2017,M01,BP_01_38B_1,SF_350308,1.672378483,0
V001,2017,M01,BP_01_38B_1,SF_350368,47.78556052,0
V001,2017,M01,BP_01_38B_1,SF_350395,20.08136108,0
V001,2017,M01,BP_01_38B_1,FP_999999,247.33333,0
V001,2017,M01,BP_01_38B_2,SF_350097,0.21029,0
V001,2017,M01,BP_01_38B_2,SF_350233,0.10762,0
V001,2017,M01,BP_01_38B_2,SF_350271,4.57519,0
V001,2017,M01,BP_01_38B_2,SF_350298,2.87345,0
V001,2017,M01,BP_01_38B_2,SF_350308,0.59733,0
V001,2017,M01,BP_01_38B_2,SF_350368,0.99556,0
V001,2017,M01,BP_01_38B_2,SF_350395,0.41837,0
V001,2017,M01,BP_01_38B_2,FP_999999,3.68833,0
V001,2017,M01,BP_01_38C_1,FP_750002XFA,1.815319895,0
V001,2017,M01,BP_01_38C_1,FP_750005XGA,10.09721854,0
V001,2017,M01,BP_01_38C_1,FP_750095XJA,0.089285714,0
V001,2017,M01,BP_01_38C_1,FP_999999,2.83333,0
V001,2017,M01,BP_01_38C_2,FP_750002XFA,0.28768,0
V001,2017,M01,BP_01_38C_2,FP_750005XGA,0.44117,0
V001,2017,M01,BP_01_38C_2,FP_750095XJA,0.00579,0
V001,2017,M01,BP_01_38C_2,FP_999999,0.08,0
V001,2017,M01,BP_01_38D_1,RP_01_38B,132.20124,0
V001,2017,M01,BP_01_38D_1,RP_01_38C,3.99876,0
V001,2017,M01,BP_01_38D_2,RP_01_38B,66.10062,0
V001,2017,M01,BP_01_38D_2,RP_01_38C,1.99938,0
V001,2017,M01,BP_01_39B_1,RP_01_39C,5.12507,0
V001,2017,M01,BP_01_39B_1,RP_01_39D,28.92493,0
V001,2017,M01,BP_01_39B_2,RP_01_39C,2.56253,0
V001,2017,M01,BP_01_39B_2,RP_01_39D,14.46247,0
V001,2017,M01,BP_01_39C_1,SF_350005,1.802680592,0
V001,2017,M01,BP_01_39C_1,FP_999999,1,0
V001,2017,M01,BP_01_39C_2,SF_350005,0.78458,0
V001,2017,M01,BP_01_39C_2,FP_999999,0.16,0
V001,2017,M01,BP_01_39D_1,SF_314631,3.588729148,0
V001,2017,M01,BP_01_39D_1,SF_314640,1.15199424,0
V001,2017,M01,BP_01_39D_1,SF_315680,0.466665046,0
V001,2017,M01,BP_01_39D_1,SF_350015,10.08052893,0
V001,2017,M01,BP_01_39D_1,SF_350333,0.101522843,0
V001,2017,M01,BP_01_39D_1,SF_350339,3.969850377,0
V001,2017,M01,BP_01_39D_1,SF_350363,12.70540197,0
V001,2017,M01,BP_01_39D_1,FP_999999,6,0
V001,2017,M01,BP_01_39D_2,SF_314631,1.16093,0
V001,2017,M01,BP_01_39D_2,SF_314640,0.09984,0
V001,2017,M01,BP_01_39D_2,SF_315680,0.04044,0
V001,2017,M01,BP_01_39D_2,SF_350015,0.98494,0
V001,2017,M01,BP_01_39D_2,SF_350333,0.01292,0
V001,2017,M01,BP_01_39D_2,SF_350339,0.33083,0
V001,2017,M01,BP_01_39D_2,SF_350363,1.05881,0
V001,2017,M01,BP_01_39D_2,SF_360017,1.14565,0
V001,2017,M01,BP_01_39D_2,FP_999999,0.49667,0
V001,2017,M01,BP_01_34C_1,RP_01_34D,273.7,0
V001,2017,M01,BP_01_34C_2,RP_01_34D,136.85,0
V001,2017,M01,BP_01_34D_1,SF_350098,0.184005862,0
V001,2017,M01,BP_01_34D_1,SF_350230,4.05476805,0
V001,2017,M01,BP_01_34D_1,SF_350232,0.627781736,0
V001,2017,M01,BP_01_34D_1,SF_350238,3.436085586,0
V001,2017,M01,BP_01_34D_1,SF_350297,3.436085586,0
V001,2017,M01,BP_01_34D_1,SF_350307,1.672377129,0
V001,2017,M01,BP_01_34D_1,SF_350326,4.573672431,0
V001,2017,M01,BP_01_34D_1,SF_350351,0.511505221,0
V001,2017,M01,BP_01_34D_1,SF_350360,2.443529971,0
V001,2017,M01,BP_01_34D_1,SF_350366,1.672377129,0
V001,2017,M01,BP_01_34D_1,SF_350367,1.672377129,0
V001,2017,M01,BP_01_34D_1,SF_350391,3.38244416,0
V001,2017,M01,BP_01_34D_1,SF_350394,1.672377129,0
V001,2017,M01,BP_01_34D_1,FP_750063,12.30383229,0
V001,2017,M01,BP_01_34D_1,FP_750066,3.845600389,0
V001,2017,M01,BP_01_34D_1,FP_750132,3.439344751,0
V001,2017,M01,BP_01_34D_1,FP_999999,40.5,0
V001,2017,M01,BP_01_34D_2,SF_350098,0.023,0
V001,2017,M01,BP_01_34D_2,SF_350230,0.50685,0
V001,2017,M01,BP_01_34D_2,SF_350232,0.07847,0
V001,2017,M01,BP_01_34D_2,SF_350238,0.42951,0
V001,2017,M01,BP_01_34D_2,SF_350297,0.42951,0
V001,2017,M01,BP_01_34D_2,SF_350307,0.20905,0
V001,2017,M01,BP_01_34D_2,SF_350326,3.28649,0
V001,2017,M01,BP_01_34D_2,SF_350351,0.06394,0
V001,2017,M01,BP_01_34D_2,SF_350360,0.30544,0
V001,2017,M01,BP_01_34D_2,SF_350366,0.20905,0
V001,2017,M01,BP_01_34D_2,SF_350367,0.20905,0
V001,2017,M01,BP_01_34D_2,SF_350391,0.42281,0
V001,2017,M01,BP_01_34D_2,SF_350394,0.20905,0
V001,2017,M01,BP_01_34D_2,FP_750063,3.34272,0
V001,2017,M01,BP_01_34D_2,FP_750066,0.4807,0
V001,2017,M01,BP_01_34D_2,FP_750132,3.28057,0
V001,2017,M01,BP_01_34D_2,FP_999999,3.2575,0
V001,2017,M01,BP_01_35D_1,SF_314613,1.55999025,0
V001,2017,M01,BP_01_35D_1,SF_314614,1.55999025,0
V001,2017,M01,BP_01_35D_1,SF_314633,1.733321296,0
V001,2017,M01,BP_01_35D_1,SF_314641,4.521657216,0
V001,2017,M01,BP_01_35D_1,SF_314649,4.521657216,0
V001,2017,M01,BP_01_35D_1,SF_315651,0.808884395,0
V001,2017,M01,BP_01_35D_1,SF_315660,1.363283115,0
V001,2017,M01,BP_01_35D_1,SF_315662,0.808884395,0
V001,2017,M01,BP_01_35D_1,SF_350040,10.35198135,0
V001,2017,M01,BP_01_35D_1,SF_350120,8.781557311,0
V001,2017,M01,BP_01_35D_1,SF_350027,0.029558116,0
V001,2017,M01,BP_01_35D_1,SF_350336,1.205626073,0
V001,2017,M01,BP_01_35D_1,SF_350347,7.75E-04,0
V001,2017,M01,BP_01_35D_1,SF_350414,6.21839815,0
V001,2017,M01,BP_01_35D_1,SF_360019,322.112534,0
V001,2017,M01,BP_01_35D_1,FP_720863,40.81240443,0
V001,2017,M01,BP_01_35D_1,FP_999999,387.66667,0
V001,2017,M01,BP_01_35D_2,SF_314613,0.0624,0
V001,2017,M01,BP_01_35D_2,SF_314614,0.0624,0
V001,2017,M01,BP_01_35D_2,SF_314633,0.06933,0
V001,2017,M01,BP_01_35D_2,SF_314641,0.18087,0
V001,2017,M01,BP_01_35D_2,SF_314649,0.18087,0
V001,2017,M01,BP_01_35D_2,SF_315651,0.03236,0
V001,2017,M01,BP_01_35D_2,SF_315660,0.05453,0
V001,2017,M01,BP_01_35D_2,SF_315662,0.03236,0
V001,2017,M01,BP_01_35D_2,SF_350040,1.63168,0
V001,2017,M01,BP_01_35D_2,SF_350120,3.69818,0
V001,2017,M01,BP_01_35D_2,SF_350027,0.00118,0
V001,2017,M01,BP_01_35D_2,SF_350336,0.04823,0
V001,2017,M01,BP_01_35D_2,SF_350347,3.00E-05,0
V001,2017,M01,BP_01_35D_2,SF_350414,0.24874,0
V001,2017,M01,BP_01_35D_2,SF_360019,0.15742,0
V001,2017,M01,BP_01_35D_2,FP_720863,1.6325,0
V001,2017,M01,BP_01_35D_2,FP_999999,7.65917,0
V001,2017,M01,BP_01_35E_1,SF_315655,0.808884395,0
V001,2017,M01,BP_01_35E_1,SF_315661,1.061216755,0
V001,2017,M01,BP_01_35E_1,SF_315664,2.843694459,0
V001,2017,M01,BP_01_35E_1,SF_350119,8.290615402,0
V001,2017,M01,BP_01_35E_1,SF_350250,2.528953892,0
V001,2017,M01,BP_01_35E_1,FP_999999,84.16667,0
V001,2017,M01,BP_01_35E_2,SF_315655,0.03236,0
V001,2017,M01,BP_01_35E_2,SF_315661,0.04245,0
V001,2017,M01,BP_01_35E_2,SF_315664,0.11375,0
V001,2017,M01,BP_01_35E_2,SF_350119,1.80857,0
V001,2017,M01,BP_01_35E_2,SF_350250,0.10116,0
V001,2017,M01,BP_01_35E_2,FP_999999,1.64333,0
V001,2017,M01,BP_01_35F_1,SF_307485,0.273109002,0
V001,2017,M01,BP_01_35F_1,SF_314612,4.691641135,0
V001,2017,M01,BP_01_35F_1,SF_314615,4.691641135,0
V001,2017,M01,BP_01_35F_1,SF_314616,4.333258103,0
V001,2017,M01,BP_01_35F_1,SF_314618,4.691641135,0
V001,2017,M01,BP_01_35F_1,SF_314619,4.333258103,0
V001,2017,M01,BP_01_35F_1,SF_314621,0.202796479,0
V001,2017,M01,BP_01_35F_1,SF_314622,4.333258103,0
V001,2017,M01,BP_01_35F_1,SF_314624,4.691641135,0
V001,2017,M01,BP_01_35F_1,SF_314626,4.078364733,0
V001,2017,M01,BP_01_35F_1,SF_314629,0.039709807,0
V001,2017,M01,BP_01_35F_1,SF_314632,5.886653617,0
V001,2017,M01,BP_01_35F_1,SF_314634,3.466618519,0
V001,2017,M01,BP_01_35F_1,SF_314636,0.21701032,0
V001,2017,M01,BP_01_35F_1,SF_314637,2.943361517,0
V001,2017,M01,BP_01_35F_1,SF_314638,4.078364733,0
V001,2017,M01,BP_01_35F_1,SF_314639,2.943361517,0
V001,2017,M01,BP_01_35F_1,SF_314642,3.466618519,0
V001,2017,M01,BP_01_35F_1,SF_314644,0.433327315,0
V001,2017,M01,BP_01_35F_1,SF_314645,2.943361517,0
V001,2017,M01,BP_01_35F_1,SF_314646,4.078364733,0
V001,2017,M01,BP_01_35F_1,SF_314647,3.466618519,0
V001,2017,M01,BP_01_35F_1,SF_314650,3.466618519,0
V001,2017,M01,BP_01_35F_1,SF_314652,4.691641135,0
V001,2017,M01,BP_01_35F_1,SF_314653,4.333258103,0
V001,2017,M01,BP_01_35F_1,SF_314655,0.271261957,0
V001,2017,M01,BP_01_35F_1,SF_314656,2.516129032,0
V001,2017,M01,BP_01_35F_1,SF_315656,1.061216755,0
V001,2017,M01,BP_01_35F_1,SF_315657,1.061216755,0
V001,2017,M01,BP_01_35F_1,SF_315663,1.061216755,0
V001,2017,M01,BP_01_35F_1,SF_315665,1.061216755,0
V001,2017,M01,BP_01_35F_1,SF_315738,3.221167674,0
V001,2017,M01,BP_01_35F_1,SF_350043,9.488434743,0
V001,2017,M01,BP_01_35F_1,SF_350046,9.25375974,0
V001,2017,M01,BP_01_35F_1,SF_350052,9.65891253,0
V001,2017,M01,BP_01_35F_1,SF_350055,9.542507474,0
V001,2017,M01,BP_01_35F_1,SF_350074,145.7878449,0
V001,2017,M01,BP_01_35F_1,SF_350075,77.92145517,0
V001,2017,M01,BP_01_35F_1,SF_350079,3.363012075,0
V001,2017,M01,BP_01_35F_1,SF_350082,3.363012075,0
V001,2017,M01,BP_01_35F_1,SF_350085,2.466381844,0
V001,2017,M01,BP_01_35F_1,SF_350088,3.363012075,0
V001,2017,M01,BP_01_35F_1,SF_350091,7.427530675,0
V001,2017,M01,BP_01_35F_1,SF_350092,4.321954485,0
V001,2017,M01,BP_01_35F_1,SF_350096,4.138015851,0
V001,2017,M01,BP_01_35F_1,SF_350100,4.16075845,0
V001,2017,M01,BP_01_35F_1,SF_350140,10.1280077,0
V001,2017,M01,BP_01_35F_1,SF_350147,2.421621622,0
V001,2017,M01,BP_01_35F_1,SF_350156,15.59381204,0
V001,2017,M01,BP_01_35F_1,SF_350164,15.59381204,0
V001,2017,M01,BP_01_35F_1,SF_350168,15.48874281,0
V001,2017,M01,BP_01_35F_1,SF_350172,2.422167155,0
V001,2017,M01,BP_01_35F_1,SF_350276,8.130607072,0
V001,2017,M01,BP_01_35F_1,SF_350277,8.130607072,0
V001,2017,M01,BP_01_35F_1,SF_350279,10.4590931,0
V001,2017,M01,BP_01_35F_1,SF_350280,10.4590931,0
V001,2017,M01,BP_01_35F_1,SF_350281,9.333292824,0
V001,2017,M01,BP_01_35F_1,SF_350287,32.19113487,0
V001,2017,M01,BP_01_35F_1,SF_350338,0.617825948,0
V001,2017,M01,BP_01_35F_1,SF_350364,4.401499659,0
V001,2017,M01,BP_01_35F_1,SF_350365,24.66045619,0
V001,2017,M01,BP_01_35F_1,SF_350025,1.05133335,0
V001,2017,M01,BP_01_35F_1,SF_350316,1.148693928,0
V001,2017,M01,BP_01_35F_1,SF_350341,7.318975244,0
V001,2017,M01,BP_01_35F_1,SF_360003,322.112534,0
V001,2017,M01,BP_01_35F_1,FP_720543,5.930989583,0
V001,2017,M01,BP_01_35F_1,FP_999999,414.5,0
V001,2017,M01,BP_01_35F_1,SF_360020,161.056267,0
V001,2017,M01,BP_01_35F_2,SF_307485,0.01092,0
V001,2017,M01,BP_01_35F_2,SF_314612,0.18767,0
V001,2017,M01,BP_01_35F_2,SF_314615,0.18767,0
V001,2017,M01,BP_01_35F_2,SF_314616,0.17333,0
V001,2017,M01,BP_01_35F_2,SF_314618,0.18767,0
V001,2017,M01,BP_01_35F_2,SF_314619,0.17333,0
V001,2017,M01,BP_01_35F_2,SF_314621,0.00811,0
V001,2017,M01,BP_01_35F_2,SF_314622,0.17333,0
V001,2017,M01,BP_01_35F_2,SF_314624,0.18767,0
V001,2017,M01,BP_01_35F_2,SF_314626,0.16314,0
V001,2017,M01,BP_01_35F_2,SF_314629,0.00159,0
V001,2017,M01,BP_01_35F_2,SF_314632,0.23547,0
V001,2017,M01,BP_01_35F_2,SF_314634,0.13867,0
V001,2017,M01,BP_01_35F_2,SF_314636,0.00868,0
V001,2017,M01,BP_01_35F_2,SF_314637,0.11774,0
V001,2017,M01,BP_01_35F_2,SF_314638,0.16314,0
V001,2017,M01,BP_01_35F_2,SF_314639,0.11774,0
V001,2017,M01,BP_01_35F_2,SF_314642,0.13867,0
V001,2017,M01,BP_01_35F_2,SF_314644,0.01733,0
V001,2017,M01,BP_01_35F_2,SF_314645,0.11774,0
V001,2017,M01,BP_01_35F_2,SF_314646,0.16314,0
V001,2017,M01,BP_01_35F_2,SF_314647,0.13867,0
V001,2017,M01,BP_01_35F_2,SF_314650,0.13867,0
V001,2017,M01,BP_01_35F_2,SF_314652,0.18767,0
V001,2017,M01,BP_01_35F_2,SF_314653,0.17333,0
V001,2017,M01,BP_01_35F_2,SF_314655,0.01085,0
V001,2017,M01,BP_01_35F_2,SF_314656,0.10065,0
V001,2017,M01,BP_01_35F_2,SF_315656,0.04245,0
V001,2017,M01,BP_01_35F_2,SF_315657,0.04245,0
V001,2017,M01,BP_01_35F_2,SF_315663,0.04245,0
V001,2017,M01,BP_01_35F_2,SF_315665,0.04245,0
V001,2017,M01,BP_01_35F_2,SF_315738,0.12885,0
V001,2017,M01,BP_01_35F_2,SF_350043,0.81584,0
V001,2017,M01,BP_01_35F_2,SF_350046,0.88666,0
V001,2017,M01,BP_01_35F_2,SF_350052,0.81584,0
V001,2017,M01,BP_01_35F_2,SF_350055,0.74503,0
V001,2017,M01,BP_01_35F_2,SF_350074,5.83157,0
V001,2017,M01,BP_01_35F_2,SF_350075,3.11688,0
V001,2017,M01,BP_01_35F_2,SF_350079,0.13452,0
V001,2017,M01,BP_01_35F_2,SF_350082,0.13452,0
V001,2017,M01,BP_01_35F_2,SF_350085,0.09866,0
V001,2017,M01,BP_01_35F_2,SF_350088,0.13452,0
V001,2017,M01,BP_01_35F_2,SF_350091,0.34997,0
V001,2017,M01,BP_01_35F_2,SF_350092,0.23566,0
V001,2017,M01,BP_01_35F_2,SF_350096,0.30496,0
V001,2017,M01,BP_01_35F_2,SF_350100,0.2733,0
V001,2017,M01,BP_01_35F_2,SF_350140,1.0048,0
V001,2017,M01,BP_01_35F_2,SF_350147,0.18301,0
V001,2017,M01,BP_01_35F_2,SF_350156,0.72001,0
V001,2017,M01,BP_01_35F_2,SF_350164,0.72001,0
V001,2017,M01,BP_01_35F_2,SF_350168,0.76875,0
V001,2017,M01,BP_01_35F_2,SF_350172,0.16428,0
V001,2017,M01,BP_01_35F_2,SF_350276,0.32523,0
V001,2017,M01,BP_01_35F_2,SF_350277,0.32523,0
V001,2017,M01,BP_01_35F_2,SF_350279,0.41837,0
V001,2017,M01,BP_01_35F_2,SF_350280,0.41837,0
V001,2017,M01,BP_01_35F_2,SF_350281,0.37333,0
V001,2017,M01,BP_01_35F_2,SF_350287,1.28767,0
V001,2017,M01,BP_01_35F_2,SF_350338,0.02471,0
V001,2017,M01,BP_01_35F_2,SF_350364,0.21346,0
V001,2017,M01,BP_01_35F_2,SF_350365,0.98642,0
V001,2017,M01,BP_01_35F_2,SF_350025,0.04205,0
V001,2017,M01,BP_01_35F_2,SF_350316,0.04595,0
V001,2017,M01,BP_01_35F_2,SF_350341,0.29277,0
V001,2017,M01,BP_01_35F_2,SF_360003,0.16471,0
V001,2017,M01,BP_01_35F_2,FP_720543,0.23724,0
V001,2017,M01,BP_01_35F_2,FP_999999,19.35417,0
V001,2017,M01,BP_01_35F_2,SF_360020,0.85924,0
V001,2017,M01,BP_01_35G_1,SF_350049,9.546074767,0
V001,2017,M01,BP_01_35G_1,SF_350058,8.968817205,0
V001,2017,M01,BP_01_35G_1,SF_350124,10.07511533,0
V001,2017,M01,BP_01_35G_1,SF_350132,10.06460308,0
V001,2017,M01,BP_01_35G_1,SF_350144,10.13421467,0
V001,2017,M01,BP_01_35G_1,SF_350160,15.56548307,0
V001,2017,M01,BP_01_35G_1,SF_350207,2.416722859,0
V001,2017,M01,BP_01_35G_1,SF_350211,2.416722859,0
V001,2017,M01,BP_01_35G_1,SF_350247,8.365790875,0
V001,2017,M01,BP_01_35G_1,SF_350021,5.258880924,0
V001,2017,M01,BP_01_35G_1,FP_750128,82.80685764,0
V001,2017,M01,BP_01_35G_1,FP_716428,191.3985139,0
V001,2017,M01,BP_01_35G_1,FP_999999,335.33333,0
V001,2017,M01,BP_01_35G_2,SF_350049,0.62244,0
V001,2017,M01,BP_01_35G_2,SF_350058,0.66621,0
V001,2017,M01,BP_01_35G_2,SF_350124,0.95664,0
V001,2017,M01,BP_01_35G_2,SF_350132,0.89041,0
V001,2017,M01,BP_01_35G_2,SF_350144,0.90432,0
V001,2017,M01,BP_01_35G_2,SF_350160,0.72001,0
V001,2017,M01,BP_01_35G_2,SF_350207,0.18667,0
V001,2017,M01,BP_01_35G_2,SF_350211,0.18667,0
V001,2017,M01,BP_01_35G_2,SF_350247,3.14163,0
V001,2017,M01,BP_01_35G_2,SF_350021,0.21036,0
V001,2017,M01,BP_01_35G_2,FP_750128,3.31227,0
V001,2017,M01,BP_01_35G_2,FP_716428,7.65456,0
V001,2017,M01,BP_01_35G_2,FP_999999,8.06333,0
V001,2017,M01,BP_01_35H_1,SF_350216,2.260723297,0
